#OTUID	taxonomy	confidence
5dc16360758f652073021ef29c5d3ade	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999997230966335
f63ccaeb057ba2f26624849419f4ca1a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae	0.9996062470150143
5d59038178e17bfc0244a30ef51c96b9	D_0__Bacteria	0.9400990937803931
846c2bd2a128a831d595600ebf7efaa8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Commensalibacter;D_6__uncultured Gluconacetobacter sp.	0.7937166512936358
0ba9534aa02b769a29a37c0d9d9d9f42	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Orbales;D_4__Orbaceae;D_5__Gilliamella	0.9988419786039172
1ad2bcbb1b1ec923d60e55822024fb82	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999959299676205
9602d0b6a3304f995b168b01dc60c1ca	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Bifidobacteriales;D_4__Bifidobacteriaceae;D_5__Bifidobacterium	0.999493155154405
60545f33d887c9f60102820446ad68fc	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Bifidobacteriales;D_4__Bifidobacteriaceae;D_5__Bifidobacterium	0.8563583018055223
855c41df941ef5156956667810ffe6a8	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Bifidobacteriales;D_4__Bifidobacteriaceae;D_5__Bifidobacterium	0.8563478383343811
96eb066d59c00657009ee5d3dfe198ab	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999998493134368
6d159695cfdd535af7cfb499afb9badb	D_0__Bacteria	0.9212509817944573
15de1cefced600d7315b39e947a2857e	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Bifidobacteriales;D_4__Bifidobacteriaceae;D_5__Bifidobacterium	0.9999839864801704
949864943308bad202b00d2383fef6bd	Unassigned	0.9020644647441547
9477854137aff4927d262bde54b22467	D_0__Bacteria	0.9715355676543703
f8aadc6dae4b5dc3d7e3c6f81c636771	D_0__Bacteria	0.9290481166410883
f8e055cd1733aed6ff416074c7c82fab	Unassigned	0.8819534458796203
d1ab446386b3edce59531bc5e6dae6e4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Orbales;D_4__Orbaceae;D_5__Frischella	0.9557792000066843
f7fa1ae8aac3a227daa2d7665ed1863b	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus;D_6__Lactobacillus apis	0.8657348855525047
8f7d2ad89d00680df84625541927a724	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus;D_6__Lactobacillus apis	0.8728693229763627
40480fe50af156b904902a6ecc4848b8	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999985438909469
