gene,go
GB15559,GO:0016021
GB15559,GO:0008146
GB15749,GO:0016021
GB15749,GO:0005319
GB11689,GO:0016021
GB11689,GO:0000166
GB11689,GO:0004871
GB11689,GO:0004020
GB13697,GO:0004035
GB13697,GO:0000287
GB13697,GO:0006979
GB16442,GO:0003824
GB11502,GO:0005622
GB11502,GO:0015031
GB19636,GO:0005515
GB18314,GO:0008241
GB14697,GO:0000287
GB14180,GO:0005622
GB14180,GO:0016020
GB14180,GO:0030553
GB14180,GO:0003774
GB14180,GO:0015031
GB14180,GO:0006913
GB14180,GO:0048015
GB10904,GO:0016021
GB10904,GO:0004415
GB10904,GO:0005975
GB11741,GO:0016192
GB16560,GO:0016021
GB16560,GO:0005452
GB12580,GO:0008601
GB12580,GO:0030151
GB12580,GO:1901031
GB14192,GO:0005856
GB14192,GO:0005200
GB14192,GO:0002128
GB19867,GO:0016021
GB13956,GO:0000166
GB13956,GO:0004020
GB14309,GO:0008241
GB12493,GO:0005623
GB15303,GO:0030151
GB15303,GO:0004511
GB15303,GO:0006541
GB15303,GO:0042427
GB18168,GO:0005794
GB18168,GO:0002128
GB11743,GO:0016021
GB11743,GO:0007155
GB16252,GO:0005794
GB16252,GO:0016021
GB16252,GO:0030246
GB16252,GO:0016757
GB16252,GO:0000103
GB13239,GO:0003676
GB13239,GO:0000166
GB16845,GO:0005856
GB16845,GO:0003774
GB13945,GO:0003676
GB13945,GO:0000166
GB12693,GO:0016021
GB12693,GO:0003824
GB13312,GO:0016021
GB13312,GO:0005319
GB11386,GO:0005509
GB13772,GO:0008241
GB13772,GO:0030151
GB15350,GO:0005794
GB19037,GO:0000287
GB19037,GO:0003676
GB10196,GO:0006979
GB13268,GO:0005509
GB15572,GO:0005623
GB15572,GO:0006885
GB13602,GO:0016787
GB11038,GO:0006629
GB11003,GO:0000166
GB11027,GO:0016021
GB11027,GO:0020037
GB11027,GO:0030151
GB11027,GO:0004497
GB11027,GO:0016705
GB15059,GO:0000166
GB15059,GO:0004550
GB15059,GO:0042351
GB19482,GO:0005794
GB19482,GO:0000166
GB19482,GO:0003723
GB19482,GO:0003700
GB13073,GO:0022900
GB18957,GO:0016021
GB14619,GO:0005622
GB14619,GO:0005509
GB14619,GO:0004104
GB14619,GO:0004871
GB14619,GO:0006979
GB14619,GO:0046856
GB12976,GO:0016021
GB12976,GO:0006812
GB18267,GO:0016021
GB12202,GO:0016021
GB10147,GO:0005856
GB10147,GO:0000166
GB10147,GO:0003774
GB10147,GO:0003777
GB10147,GO:0051013
GB18488,GO:0000166
GB18488,GO:0004020
GB18894,GO:0002128
GB15025,GO:0016810
GB14355,GO:0005576
GB14355,GO:0008601
GB14967,GO:0016010
GB14967,GO:0016021
GB14967,GO:0005509
GB14967,GO:0070836
GB17760,GO:0005794
GB17760,GO:0003700
GB17760,GO:0006270
GB13010,GO:0003723
GB15197,GO:0016021
GB14450,GO:0005794
GB14450,GO:0002128
GB11537,GO:0005737
GB11537,GO:0030151
GB11978,GO:0016021
GB17081,GO:0036459
GB17081,GO:0016579
GB17081,GO:0006511
GB18739,GO:0003729
GB11808,GO:0016021
GB11808,GO:0005452
GB19753,GO:0005737
GB19753,GO:0006207
GB11329,GO:0005737
GB11329,GO:0003676
GB16104,GO:0016021
GB16104,GO:0004842
GB16104,GO:0030151
GB16104,GO:0097111
GB18094,GO:0005794
GB18094,GO:0043565
GB18094,GO:0003700
GB18094,GO:0006396
GB14222,GO:0016021
GB14222,GO:0005452
GB11368,GO:0000287
GB11368,GO:0004035
GB19941,GO:0003824
GB19857,GO:0005737
GB19857,GO:0005856
GB19857,GO:0030553
GB19857,GO:0003774
GB19857,GO:0005200
GB19857,GO:0007017
GB12273,GO:0016021
GB12273,GO:0016491
GB15914,GO:0000166
GB10902,GO:0016021
GB10902,GO:0005215
GB10902,GO:0006812
GB13008,GO:0016021
GB13008,GO:0005886
GB13008,GO:0005549
GB13008,GO:0004871
GB14998,GO:0043565
GB14998,GO:0003700
GB14998,GO:0006396
GB10991,GO:0005622
GB10991,GO:0005215
GB16935,GO:0003774
GB18532,GO:0016021
GB18532,GO:0005886
GB17531,GO:0016491
GB14219,GO:0005622
GB14219,GO:0006979
GB14219,GO:0038026
GB17129,GO:0030151
GB18279,GO:0005515
GB18279,GO:0003774
GB18279,GO:0005856
GB11606,GO:0016021
GB11606,GO:0006812
GB17432,GO:0016021
GB17432,GO:0005319
GB16633,GO:0000166
GB19803,GO:0016021
GB19803,GO:0004871
GB10292,GO:0005794
GB10292,GO:0000287
GB10292,GO:0004842
GB14010,GO:0016021
GB12429,GO:0030151
GB10040,GO:0016021
GB11884,GO:0005576
GB11884,GO:0008061
GB11884,GO:0006030
GB11227,GO:0005856
GB11227,GO:0005200
GB11227,GO:0002128
GB10093,GO:0000795
GB10093,GO:0005794
GB10093,GO:0003723
GB10093,GO:0097111
GB17434,GO:0016021
GB17434,GO:0020037
GB17434,GO:0030151
GB17434,GO:0004497
GB17434,GO:0016705
GB10920,GO:0016021
GB10920,GO:0008241
GB10920,GO:0007605
GB16990,GO:0005794
GB16990,GO:0003676
GB13527,GO:0016021
GB13527,GO:0004871
GB10936,GO:0002128
GB14001,GO:0004035
GB14001,GO:0006629
GB17148,GO:0016021
GB17148,GO:0046562
GB17148,GO:0005975
GB17148,GO:0009448
GB12069,GO:0005794
GB12069,GO:0003676
GB12069,GO:0033699
GB12069,GO:0002128
GB10436,GO:0005515
GB16469,GO:0005737
GB11510,GO:0003723
GB11510,GO:0004781
GB11510,GO:0006396
GB15473,GO:0008241
GB15473,GO:0030151
GB10612,GO:0003723
GB12301,GO:0005794
GB12301,GO:0003723
GB12301,GO:0003700
GB12301,GO:0006396
GB12635,GO:0042555
GB12635,GO:0005794
GB12635,GO:0000166
GB12635,GO:0003723
GB12635,GO:0003774
GB12635,GO:0006270
GB11098,GO:0005794
GB11098,GO:0043565
GB11098,GO:0006396
GB13170,GO:0005622
GB13170,GO:0000287
GB13170,GO:0005089
GB13170,GO:0006979
GB13170,GO:1901031
GB13049,GO:0005737
GB13049,GO:0005856
GB13049,GO:0030553
GB13049,GO:0003774
GB13049,GO:0005200
GB13049,GO:0007017
GB12105,GO:0016021
GB12105,GO:0008241
GB16668,GO:0005622
GB16668,GO:0000166
GB16668,GO:0005509
GB16668,GO:0004020
GB16668,GO:0006979
GB16668,GO:0038026
GB17629,GO:0005856
GB17629,GO:0003723
GB17629,GO:0005200
GB17629,GO:0002128
GB13507,GO:0005737
GB13507,GO:0030151
GB16112,GO:0016021
GB16112,GO:0005452
GB16112,GO:0006885
GB12347,GO:0003676
GB12347,GO:0000166
GB10158,GO:0005856
GB10158,GO:0000166
GB10158,GO:0003774
GB12894,GO:0000166
GB12894,GO:0003774
GB17719,GO:0005622
GB17719,GO:0030553
GB17719,GO:0048015
GB10393,GO:0005737
GB10393,GO:0003729
GB10393,GO:0002128
GB11166,GO:0005576
GB15276,GO:0016021
GB13378,GO:0005794
GB13378,GO:0005200
GB14092,GO:0003723
GB14092,GO:0006396
GB12046,GO:0004035
GB10357,GO:0016021
GB10357,GO:0006812
GB14575,GO:0006979
GB18704,GO:0004057
GB13681,GO:0005794
GB13681,GO:0016021
GB13681,GO:0030246
GB13681,GO:0016757
GB13681,GO:0000103
GB16245,GO:0005319
GB12375,GO:0005515
GB19218,GO:0000166
GB19218,GO:0004020
GB17617,GO:0003723
GB17617,GO:0000287
GB19124,GO:0002128
GB19124,GO:0070836
GB16675,GO:0016020
GB16675,GO:0008241
GB16675,GO:0000287
GB19979,GO:0004613
GB19979,GO:0048038
GB19979,GO:0009448
GB17971,GO:0005576
GB17971,GO:0040007
GB11427,GO:0000166
GB11427,GO:0003774
GB11427,GO:0003676
GB16401,GO:0005622
GB16401,GO:0000166
GB16401,GO:0004871
GB12732,GO:0005737
GB12732,GO:0005794
GB12732,GO:0006511
GB17612,GO:0000287
GB17612,GO:0004035
GB14117,GO:0030151
GB12314,GO:0030151
GB19311,GO:0005622
GB19311,GO:0006812
GB14079,GO:0005623
GB17830,GO:0005515
GB18409,GO:0031225
GB18409,GO:0008241
GB18409,GO:0000287
GB18027,GO:0005622
GB18027,GO:0030151
GB17229,GO:0016021
GB17229,GO:0000166
GB17229,GO:0003774
GB16690,GO:0000287
GB16690,GO:0003676
GB17099,GO:0005794
GB17099,GO:0003676
GB17099,GO:0003700
GB17099,GO:0030151
GB16071,GO:0005737
GB10418,GO:0016021
GB10418,GO:0006812
GB14688,GO:0016021
GB14688,GO:0005452
GB11842,GO:0003714
GB11842,GO:0006396
GB19395,GO:0030553
GB13493,GO:0016021
GB13493,GO:0004871
GB13493,GO:0007605
GB13493,GO:0050826
GB13493,GO:0002128
GB15905,GO:0030151
GB15905,GO:0097111
GB12964,GO:0005515
GB13269,GO:0006396
GB14520,GO:0016020
GB14520,GO:0007155
GB11749,GO:0016021
GB11749,GO:0005509
GB11749,GO:0006812
GB16109,GO:0005622
GB16109,GO:0016020
GB16109,GO:0030553
GB16109,GO:0015031
GB16109,GO:0048015
GB11854,GO:0016021
GB15108,GO:0000166
GB15108,GO:0004020
GB13323,GO:0003755
GB13323,GO:0003723
GB13323,GO:0002128
GB17890,GO:0000166
GB12271,GO:0000166
GB12271,GO:0004020
GB12271,GO:0006979
GB19367,GO:0005622
GB19367,GO:0004383
GB19367,GO:0020037
GB19367,GO:0000166
GB19367,GO:0006979
GB10272,GO:0000166
GB10272,GO:0003729
GB20105,GO:0005794
GB20105,GO:0016021
GB20105,GO:0030246
GB20105,GO:0016757
GB20105,GO:0000103
GB19906,GO:0003723
GB19906,GO:0006396
GB13444,GO:0000166
GB13444,GO:0003774
GB13444,GO:0003676
GB10416,GO:0016021
GB19934,GO:0031225
GB19934,GO:0016021
GB19934,GO:0008241
GB19934,GO:0000287
GB17107,GO:0005737
GB17107,GO:0005794
GB17107,GO:0005667
GB17107,GO:0003700
GB17107,GO:0006396
GB13123,GO:0016021
GB13123,GO:0006979
GB13017,GO:0005509
GB18896,GO:0004415
GB18896,GO:0005975
GB13871,GO:0005737
GB13871,GO:0005089
GB13871,GO:0006979
GB13871,GO:1901031
GB14307,GO:0005089
GB14307,GO:1901031
GB14524,GO:0005516
GB15261,GO:0005856
GB15261,GO:0005200
GB15261,GO:0002128
GB12116,GO:0016021
GB12116,GO:0015031
GB14978,GO:0016021
GB14978,GO:0006812
GB12884,GO:0000166
GB12884,GO:0004020
GB14212,GO:0005737
GB14212,GO:0000166
GB14212,GO:0000287
GB14212,GO:0004692
GB14212,GO:0006979
GB13660,GO:0051013
GB13660,GO:0001726
GB17592,GO:0005794
GB17592,GO:0016021
GB11532,GO:0004057
GB15469,GO:0005794
GB15469,GO:0043565
GB15469,GO:0019058
GB15469,GO:0006396
GB12227,GO:0016021
GB12227,GO:0016787
GB12227,GO:0006629
GB15219,GO:0006396
GB10491,GO:0000166
GB13314,GO:0000166
GB13314,GO:0004020
GB10481,GO:0016021
GB10481,GO:0004871
GB17432,GO:0016021
GB17432,GO:0000166
GB17432,GO:0003774
GB16750,GO:0016021
GB16750,GO:0008146
GB13914,GO:0005737
GB13914,GO:0005856
GB13914,GO:0030553
GB13914,GO:0003774
GB13914,GO:0005200
GB13914,GO:0007017
GB13718,GO:0000166
GB13718,GO:0006396
GB14683,GO:0005856
GB14683,GO:0000166
GB14683,GO:0003777
GB14683,GO:0051013
GB11927,GO:0005794
GB11927,GO:0016021
GB16747,GO:0016021
GB16747,GO:0008455
GB13786,GO:0016021
GB16659,GO:0000795
GB16659,GO:0003729
GB16659,GO:0002128
GB15426,GO:0016021
GB15426,GO:0005452
GB17555,GO:0030151
GB12660,GO:0016021
GB19279,GO:0005794
GB19279,GO:0016021
GB12829,GO:0032040
GB12829,GO:0005732
GB12829,GO:0070836
GB10130,GO:0003824
GB10130,GO:0009058
GB17658,GO:0016021
GB12529,GO:0005737
GB18462,GO:0004613
GB18462,GO:0048038
GB18462,GO:0009448
GB18636,GO:0005794
GB18636,GO:0000166
GB18636,GO:0003774
GB18636,GO:0000287
GB18636,GO:0006812
GB17109,GO:0005794
GB17109,GO:0003700
GB14537,GO:0042302
GB10039,GO:0051537
GB10039,GO:0009055
GB10039,GO:0000287
GB12560,GO:0003676
GB12560,GO:0000166
GB13164,GO:0008601
GB13526,GO:0005856
GB13526,GO:0008137
GB15578,GO:0005856
GB15578,GO:0000166
GB15578,GO:0003774
GB17349,GO:0000166
GB17349,GO:0003723
GB14275,GO:0016021
GB14275,GO:0000166
GB14275,GO:0004020
GB19396,GO:0008601
GB10395,GO:0000287
GB10395,GO:0003676
GB12089,GO:0003755
GB12089,GO:0006508
GB16688,GO:0000166
GB16688,GO:0004020
GB12952,GO:0016021
GB11476,GO:0016021
GB10413,GO:0003723
GB19387,GO:0005623
GB19387,GO:0000166
GB19387,GO:0009448
GB16400,GO:0000166
GB16400,GO:0003774
GB16400,GO:0003676
GB10442,GO:0005794
GB13410,GO:0000166
GB16075,GO:0016021
GB11454,GO:0030553
GB20150,GO:0016021
GB18710,GO:0016021
GB13884,GO:0005576
GB15949,GO:0005622
GB15949,GO:0006396
GB14068,GO:0016021
GB16296,GO:0000166
GB10717,GO:0005515
GB19167,GO:0004550
GB19167,GO:0042351
GB16392,GO:0030151
GB11351,GO:0016491
GB16782,GO:0005794
GB16782,GO:0006270
GB19228,GO:0005515
GB18817,GO:0006979
GB18545,GO:0004035
GB18545,GO:0000287
GB18545,GO:0006979
GB16949,GO:0000287
GB16949,GO:0003676
GB14813,GO:0016021
GB14813,GO:0000287
GB14389,GO:0005737
GB14389,GO:0016021
GB14389,GO:0006629
GB14421,GO:0000287
GB14421,GO:0003676
GB17390,GO:0034707
GB17390,GO:0005452
GB17390,GO:0070836
GB10631,GO:0005515
GB17958,GO:0016021
GB17823,GO:0016021
GB19208,GO:0005794
GB19208,GO:0030553
GB19208,GO:0015031
GB19208,GO:0016192
GB11142,GO:0005622
GB11142,GO:0016020
GB11142,GO:0030553
GB11142,GO:0003774
GB11142,GO:0015031
GB11142,GO:0006913
GB11142,GO:0048015
GB12930,GO:0005622
GB12930,GO:0000166
GB12930,GO:0004020
GB12930,GO:0006979
GB19766,GO:0016021
GB19766,GO:0005452
GB17210,GO:0005794
GB17210,GO:0000166
GB17210,GO:0003723
GB17210,GO:0002128
GB11249,GO:0005737
GB11249,GO:0003729
GB18723,GO:0016787
GB16767,GO:0006396
GB11355,GO:0016021
GB19607,GO:0005737
GB19607,GO:0005794
GB19607,GO:0005667
GB19607,GO:0003723
GB19607,GO:0003700
GB19607,GO:0006396
GB19607,GO:1901031
GB11899,GO:0016021
GB11899,GO:0019992
GB14696,GO:0000287
GB14696,GO:0003676
GB16050,GO:0003676
GB16050,GO:0030151
GB18038,GO:0005515
GB19291,GO:0000287
GB18371,GO:0016021
GB18371,GO:0006812
GB12996,GO:0016021
GB13636,GO:0016021
GB13636,GO:0005319
GB12774,GO:0005794
GB12774,GO:0003723
GB12774,GO:0048038
GB12774,GO:0016491
GB12774,GO:0097111
GB12774,GO:0006396
GB19646,GO:0000166
GB19646,GO:0003723
GB19646,GO:0006270
GB14507,GO:0005856
GB14507,GO:0005200
GB14507,GO:0002128
GB18874,GO:0051537
GB15735,GO:0005794
GB15735,GO:0003723
GB15735,GO:0006270
GB15735,GO:0006979
GB15315,GO:0000166
GB15315,GO:0004020
GB18964,GO:0003824
GB18964,GO:0048038
GB12379,GO:0008241
GB20025,GO:0016021
GB20025,GO:0006915
GB16860,GO:0030151
GB15645,GO:0005794
GB15645,GO:0003723
GB15645,GO:0003700
GB17757,GO:0016021
GB19984,GO:0005615
GB19984,GO:0019058
GB19984,GO:0038026
GB17924,GO:0016746
GB14838,GO:0003723
GB14838,GO:0004781
GB14838,GO:0006396
GB12631,GO:0016021
GB12631,GO:0005215
GB12631,GO:0006812
GB15555,GO:0030151
GB11616,GO:0016021
GB11616,GO:0016192
GB16364,GO:0005576
GB16364,GO:0016021
GB15299,GO:0008289
GB15299,GO:0005215
GB14411,GO:0000166
GB14411,GO:0003676
GB19351,GO:0016021
GB18243,GO:0005794
GB18243,GO:0000166
GB18243,GO:0003723
GB18243,GO:0006270
GB18243,GO:0006979
GB11582,GO:0005737
GB11582,GO:0005794
GB11582,GO:0005667
GB11582,GO:0003723
GB11582,GO:0003700
GB11582,GO:0006396
GB11582,GO:1901031
GB14511,GO:0016021
GB12079,GO:0030151
GB12092,GO:0016021
GB12092,GO:0008146
GB17188,GO:0016021
GB17188,GO:0030151
GB17681,GO:0000166
GB14311,GO:0051726
GB14311,GO:0003774
GB14311,GO:0005198
GB14311,GO:0005856
GB14311,GO:0048786
GB10957,GO:0003676
GB19946,GO:0005515
GB17306,GO:0016021
GB17306,GO:0030151
GB18208,GO:0000166
GB18208,GO:0004020
GB16275,GO:0016021
GB16275,GO:0000166
GB16275,GO:0003774
GB16275,GO:0005215
GB16995,GO:0005794
GB16995,GO:0030151
GB17469,GO:0005515
GB17469,GO:0048786
GB17026,GO:0000795
GB17026,GO:0003714
GB13315,GO:0051726
GB14991,GO:0016021
GB10286,GO:0016021
GB10286,GO:0008241
GB13559,GO:0016491
GB30183,GO:0016021
GB30183,GO:0005886
GB30183,GO:0005549
GB30183,GO:0004871
GB17837,GO:0016874
GB17837,GO:0004842
GB15886,GO:0003774
GB15886,GO:0005856
GB18632,GO:0016021
GB18632,GO:0006812
GB17630,GO:0005794
GB17630,GO:0000287
GB17630,GO:0015031
GB13537,GO:0016021
GB13537,GO:0005319
GB11651,GO:0016021
GB11651,GO:0005452
GB11089,GO:0016021
GB11089,GO:0000166
GB11089,GO:0003774
GB17240,GO:0030553
GB17966,GO:0006979
GB19331,GO:0005856
GB17987,GO:0016021
GB17987,GO:0000166
GB17987,GO:0003774
GB15771,GO:0000166
GB15771,GO:0003774
GB15771,GO:0003676
GB14238,GO:0000166
GB14238,GO:0004020
GB10798,GO:0030054
GB10798,GO:0016021
GB10798,GO:0005886
GB10798,GO:0045202
GB10798,GO:0005319
GB10798,GO:0004871
GB14234,GO:0003723
GB14234,GO:0006270
GB12054,GO:0000287
GB12054,GO:0003676
GB18543,GO:0016021
GB18543,GO:0004415
GB18543,GO:0005975
GB18543,GO:0006979
GB18543,GO:0005576
GB10028,GO:0016021
GB10028,GO:0030151
GB14999,GO:0003723
GB14999,GO:0006396
GB13599,GO:0046856
GB13152,GO:0016021
GB13152,GO:0005319
GB14558,GO:0016491
GB12917,GO:0005794
GB12917,GO:0003723
GB12917,GO:0006396
GB13683,GO:0006979
GB17356,GO:0016021
GB16459,GO:0005576
GB19854,GO:0016021
GB19854,GO:0020037
GB19854,GO:0030151
GB19854,GO:0016491
GB15659,GO:0005515
GB12688,GO:0006812
GB14528,GO:0016787
GB17905,GO:0016021
GB17905,GO:0006812
GB11621,GO:0000166
GB11621,GO:0003774
GB11621,GO:0003676
GB17766,GO:0051726
GB17766,GO:0019058
GB17766,GO:0070836
GB17766,GO:0003774
GB17766,GO:0005856
GB17766,GO:0048786
GB17766,GO:0000795
GB17766,GO:0016021
GB11156,GO:0005794
GB11156,GO:0000166
GB11156,GO:0003774
GB11156,GO:0003723
GB19362,GO:0016021
GB19362,GO:0005319
GB16196,GO:0030553
GB16196,GO:0004613
GB16196,GO:0006013
GB11874,GO:0016021
GB17626,GO:0005623
GB17626,GO:0048038
GB17626,GO:0006885
GB13832,GO:0008601
GB13832,GO:0030151
GB18111,GO:0005794
GB18111,GO:0043565
GB18111,GO:0006396
GB16461,GO:0016021
GB16461,GO:0004057
GB13169,GO:0005576
GB13169,GO:0040007
GB15230,GO:0005515
GB14668,GO:0016021
GB18785,GO:0000166
GB18785,GO:0003723
GB19326,GO:0008152
GB19326,GO:0004070
GB11835,GO:0004035
GB12518,GO:0000287
GB12518,GO:0003676
GB19016,GO:0051726
GB19016,GO:0019058
GB19016,GO:0003774
GB19016,GO:0005856
GB19016,GO:0048786
GB19016,GO:0000795
GB19556,GO:0005515
GB13468,GO:0005794
GB13468,GO:0043565
GB13468,GO:0004871
GB13468,GO:0003700
GB13468,GO:0030151
GB13468,GO:0006396
GB12898,GO:0016021
GB18453,GO:0020037
GB18453,GO:0051920
GB18453,GO:0006979
GB20107,GO:0048786
GB11748,GO:0005515
GB17753,GO:0016021
GB17753,GO:0008241
GB17753,GO:0030151
GB11080,GO:0000166
GB11080,GO:0004020
GB17962,GO:0016021
GB11921,GO:0000795
GB11921,GO:0003714
GB19512,GO:0030151
GB12933,GO:0016021
GB15660,GO:0005856
GB15660,GO:0005200
GB15660,GO:0002128
GB19148,GO:0005794
GB18973,GO:0004842
GB18973,GO:0030151
GB15010,GO:0005737
GB15010,GO:0000166
GB15010,GO:0003676
GB19883,GO:0005794
GB19883,GO:0043565
GB19883,GO:0019058
GB19883,GO:0006396
GB19645,GO:0004035
GB19645,GO:0000287
GB19645,GO:0006979
GB18664,GO:0000166
GB11530,GO:0016021
GB11183,GO:0016021
GB12324,GO:0005622
GB12324,GO:0003676
GB12324,GO:0000166
GB12324,GO:0006396
GB12510,GO:0016021
GB12510,GO:0009055
GB12510,GO:0020037
GB16986,GO:0005576
GB16986,GO:0008061
GB16986,GO:0004415
GB16986,GO:0005975
GB16986,GO:0006030
GB16437,GO:0000166
GB16437,GO:0003910
GB16437,GO:0000287
GB16437,GO:0006207
GB16437,GO:0006541
GB12114,GO:0005615
GB12114,GO:0008241
GB12114,GO:0030151
GB19310,GO:0016021
GB13264,GO:0016021
GB13264,GO:0016740
GB13264,GO:0046856
GB10249,GO:0005975
GB13293,GO:0016021
GB13293,GO:0005886
GB13293,GO:0005509
GB13293,GO:0007155
GB10126,GO:0016021
GB17838,GO:0016021
GB13226,GO:0004035
GB30181,GO:0016021
GB30181,GO:0005549
GB30181,GO:0004871
GB12338,GO:0005856
GB12338,GO:0070836
GB11885,GO:0015031
GB11885,GO:0016192
GB15353,GO:0016021
GB11622,GO:0004035
GB11622,GO:0006979
GB18335,GO:0005856
GB18335,GO:0000166
GB18335,GO:0003774
GB18357,GO:0030246
GB18357,GO:0008483
GB18357,GO:1901137
GB18357,GO:0005975
GB18730,GO:0016021
GB18730,GO:0005509
GB18730,GO:0005319
GB18730,GO:0034707
GB18730,GO:0005452
GB14171,GO:0030553
GB14171,GO:0003774
GB10794,GO:0016021
GB10794,GO:0006979
GB13359,GO:0070836
GB19456,GO:0016021
GB19456,GO:0008233
GB14963,GO:0016021
GB15518,GO:0016021
GB15170,GO:0000166
GB15170,GO:0003723
GB15170,GO:0006396
GB16416,GO:0042302
GB13188,GO:0005515
GB14781,GO:0008601
GB10402,GO:0005622
GB10402,GO:0030553
GB10402,GO:0048015
GB18423,GO:0004070
GB18423,GO:0003676
GB11769,GO:0000166
GB11769,GO:0004020
GB11769,GO:0006139
GB10989,GO:0000166
GB10989,GO:0006812
GB11744,GO:0005515
GB17459,GO:0051726
GB17459,GO:0019058
GB17459,GO:0003774
GB17459,GO:0005856
GB17459,GO:0048786
GB17459,GO:0000795
GB13843,GO:0003714
GB13843,GO:0030151
GB13843,GO:0045893
GB13843,GO:0006396
GB10331,GO:0005794
GB10331,GO:0043565
GB10331,GO:0003700
GB10331,GO:0030151
GB10331,GO:1901031
GB10331,GO:0006396
GB13617,GO:0005515
GB13688,GO:0016021
GB13688,GO:0005452
GB15846,GO:0008601
GB18858,GO:0016021
GB18858,GO:0004057
GB18858,GO:0000103
GB16173,GO:0016021
GB16173,GO:0005319
GB15486,GO:0006979
GB10659,GO:0005576
GB10659,GO:0008601
GB16361,GO:0005622
GB16361,GO:0006979
GB14441,GO:0016021
GB14441,GO:0004035
GB10111,GO:0003723
GB10698,GO:0016021
GB10698,GO:0048038
GB10698,GO:0016740
GB10698,GO:0009058
GB13680,GO:0016491
GB17018,GO:0016021
GB18765,GO:0016021
GB18765,GO:1901031
GB11271,GO:0008241
GB16153,GO:0005615
GB16153,GO:0008061
GB16153,GO:0008241
GB16153,GO:0008601
GB16153,GO:0030151
GB16153,GO:0006030
GB10062,GO:0016021
GB19095,GO:0051013
GB19095,GO:0006812
GB19095,GO:0003774
GB19095,GO:0005516
GB19095,GO:0045502
GB19095,GO:0005856
GB19095,GO:0005737
GB19095,GO:0019898
GB19095,GO:0016021
GB19095,GO:0001726
GB19095,GO:0005794
GB13496,GO:0016020
GB13496,GO:0030553
GB13496,GO:0006979
GB11515,GO:0000795
GB11515,GO:0003723
GB11515,GO:0002128
GB11515,GO:0006396
GB10767,GO:0004070
GB10754,GO:0000166
GB10754,GO:0004020
GB14503,GO:0016021
GB14503,GO:0000166
GB14503,GO:0003774
GB12682,GO:0016021
GB18771,GO:0005856
GB18771,GO:0005200
GB18771,GO:0002128
GB18760,GO:0016491
GB18398,GO:0005856
GB18398,GO:0000166
GB18398,GO:0003777
GB18398,GO:0051013
GB13934,GO:0005737
GB13934,GO:0016021
GB13934,GO:0005794
GB13934,GO:0006396
GB13828,GO:0016021
GB16506,GO:0016021
GB16506,GO:0008241
GB16506,GO:0030151
GB16015,GO:0043565
GB16015,GO:0003700
GB18915,GO:0070836
GB17268,GO:0001726
GB14701,GO:0005737
GB14701,GO:0000166
GB13732,GO:0005515
GB18995,GO:0097111
GB16203,GO:0019992
GB16186,GO:0016021
GB16186,GO:0000166
GB16186,GO:0008241
GB16186,GO:0030151
GB15354,GO:0016021
GB15354,GO:0005215
GB15354,GO:0006812
GB13621,GO:0016021
GB13621,GO:0006812
GB14091,GO:0070836
GB20115,GO:0016021
GB18170,GO:0016021
GB18534,GO:0005737
GB18534,GO:0000166
GB19345,GO:0016021
GB19345,GO:0016740
GB19345,GO:0046856
GB19082,GO:0005200
GB19082,GO:0002128
GB11485,GO:0000166
GB11485,GO:0003774
GB16911,GO:0016021
GB16911,GO:0005452
GB16886,GO:0006629
GB18713,GO:0036459
GB18713,GO:0030151
GB18713,GO:0016579
GB18713,GO:0006511
GB14645,GO:0016021
GB15835,GO:0005856
GB15835,GO:0030553
GB15835,GO:0003774
GB15835,GO:0007017
GB10622,GO:0016021
GB10622,GO:0005576
GB19035,GO:0005737
GB19035,GO:0005856
GB19035,GO:0030553
GB19035,GO:0003774
GB19035,GO:0005200
GB19035,GO:0007017
GB15983,GO:0030151
GB13380,GO:0005856
GB13380,GO:0005737
GB19967,GO:0016021
GB19967,GO:0020037
GB19967,GO:0030151
GB19967,GO:0004497
GB19967,GO:0016705
GB16545,GO:0038026
GB16448,GO:0005509
GB16497,GO:0005622
GB16497,GO:0006913
GB15453,GO:0016021
GB15453,GO:0008241
GB14710,GO:0008241
GB14710,GO:0005576
GB11438,GO:0005856
GB11438,GO:0003777
GB11438,GO:0051013
GB15977,GO:0000166
GB18872,GO:0020037
GB18872,GO:0030151
GB18872,GO:0004497
GB18872,GO:0016705
GB10568,GO:0004020
GB10568,GO:0005975
GB12521,GO:0016021
GB14238,GO:0000166
GB14238,GO:0004020
GB18769,GO:0005856
GB18769,GO:0005200
GB18769,GO:0002128
GB19482,GO:0005794
GB19482,GO:0000166
GB19482,GO:0003723
GB19482,GO:0003700
GB17621,GO:0006915
GB11960,GO:0016021
GB11960,GO:0005319
GB14689,GO:0016021
GB14689,GO:0008241
GB14689,GO:0030151
GB19724,GO:0000166
GB19724,GO:0003774
GB19724,GO:0003676
GB15499,GO:0005622
GB15499,GO:0000166
GB15499,GO:0004871
GB16541,GO:0016021
GB15875,GO:0003676
GB15875,GO:0000166
GB14596,GO:0009448
GB18937,GO:0016021
GB11238,GO:0005901
GB18699,GO:0016021
GB18699,GO:0006812
GB11732,GO:0005515
GB14332,GO:0005794
GB14332,GO:0003723
GB14332,GO:0006396
GB14806,GO:0015031
GB11306,GO:0030151
GB18869,GO:0016021
GB18869,GO:0004871
GB13893,GO:0005794
GB13893,GO:0016021
GB13893,GO:0008455
GB12001,GO:0000287
